job_id,posting_year,country,region,city,company_name,company_size,industry,job_title,seniority_level,ai_mentioned,ai_keywords,ai_intensity_score,core_skills,ai_skills,salary_usd,salary_change_vs_prev_year_percent,automation_risk_score,reskilling_required,ai_job_displacement_risk,job_description_embedding_cluster,industry_ai_adoption_stage
2cf97c83-d323-4765-a82d-67c0c528cf26,2025,New Zealand,Oceania,Dubai,NextGen Systems,Small,Agriculture,Policy Analyst,Intern,True,"reinforcement learning, computer vision",0.73,"Cloud Computing, Software Engineering, Communication, Python, Data Analysis","reinforcement learning, computer vision",122564,5.9,0.2,True,Low,10,Growing
598f6bf9-267b-4156-86c8-97a77a4e44e5,2018,Chile,South America,Toronto,Global Analytics,Large,Tech,Software Engineer,Intern,False,,0.05,"Python, Communication, SQL, Project Management, Research",Not Specified,41187,1.34,0.9,False,High,11,Growing
46b22459-acbe-4123-a28e-678d4660d2db,2014,Egypt,Africa,Bangalore,Prime Analytics,Startup,Agriculture,Product Manager,Executive,False,,0.2,"SQL, Communication, Statistics, Software Engineering",Not Specified,18721,0.58,0.77,False,Medium,10,Emerging
cdcb2e76-921b-4ca7-b6f9-6ce3d3bcbd9e,2013,Sri Lanka,South Asia,Singapore,Future Analytics,Enterprise,Agriculture,Policy Analyst,Senior,False,,0.04,"Business Analysis, Statistics, Cloud Computing",Not Specified,23591,-3.07,0.81,False,Low,6,Emerging
7016b22a-781e-45a2-b6fc-35b558e0ff1b,2016,United States,North America,Tokyo,Prime Systems,Small,Healthcare,Research Scientist,Executive,True,"computer vision, deep learning, machine learning",0.63,"SQL, Python, Data Analysis, Business Analysis, Cloud Computing","computer vision, deep learning, machine learning",113148,-3.28,0.39,True,High,5,Emerging
a08cf085-6b96-4932-843e-a74f2f092d98,2010,Japan,East Asia,Paris,Global Technologies,Large,Healthcare,Software Engineer,Mid,False,,0.12,"Data Analysis, Communication, Business Analysis",Not Specified,57549,-3.46,0.86,False,Medium,16,Emerging
9ccbc7d0-bd74-4cff-b87f-0402f59484eb,2024,Colombia,South America,Sydney,Global Technologies,Enterprise,Healthcare,AI Researcher,Intern,False,,0.13,"Project Management, Data Analysis, Statistics, SQL, Communication",Not Specified,47388,0.31,0.73,False,Low,1,Growing
59c8a25a-c3b6-4040-901c-aab311ee7d70,2013,Brazil,South America,Sao Paulo,Global Systems,Small,Healthcare,ML Engineer,Junior,False,,0.1,"Data Analysis, Cloud Computing, Project Management",Not Specified,38435,4.38,0.88,False,High,13,Emerging
33fed91b-f76c-4824-8c58-b464f004c63e,2013,Pakistan,South Asia,London,Global Analytics,Startup,Tech,Software Engineer,Mid,True,"NLP, deep learning, machine learning",0.8,"Research, Statistics, SQL","NLP, deep learning, machine learning",32386,-4.66,0.38,True,Low,2,Emerging
920b8520-be43-427b-b8f6-ec5c0fa3596b,2025,Australia,Oceania,Berlin,Prime Solutions,Large,Retail,AI Researcher,Senior,True,"computer vision, MLOps, NLP",0.7,"Cloud Computing, Software Engineering, Python, Data Analysis","computer vision, MLOps, NLP",121635,17.1,0.12,True,Low,7,Growing
85d806a0-a763-489d-91b4-179d012a1303,2020,Malaysia,Southeast Asia,Sydney,NextGen Analytics,Large,Tech,Systems Engineer,Junior,True,LLMs,0.56,"Project Management, Statistics, SQL, Cloud Computing, Research, Business Analysis",LLMs,51416,14.92,0.18,True,Low,7,Growing
4a05172b-8270-4143-ad3c-4c7d5d341cd4,2016,Australia,Oceania,Lagos,NextGen Analytics,Enterprise,Manufacturing,Operations Manager,Senior,False,,0.19,"SQL, Project Management, Statistics, Cloud Computing, Business Analysis, Software Engineering",Not Specified,72531,-1.63,0.65,False,High,13,Emerging
d44bc825-b83c-487a-b1be-482c95ed0f1b,2010,Colombia,South America,Sao Paulo,Prime Analytics,Startup,Tech,Software Engineer,Lead,False,,0.02,"Communication, Software Engineering, Data Analysis, Cloud Computing, SQL, Python",Not Specified,38381,4.87,0.84,False,High,1,Emerging
7c64258f-e61f-44b1-8f6b-de2f03df9d00,2014,Thailand,Southeast Asia,Berlin,Future Systems,Enterprise,Retail,Research Scientist,Mid,False,,0.16,"Business Analysis, Communication, Python, Data Analysis, Software Engineering, Project Management",Not Specified,29082,1.41,0.86,False,High,18,Emerging
0902a785-6386-4170-a0d8-8d79c3de1d7a,2021,United States,North America,Paris,Future Systems,Small,Retail,Operations Manager,Executive,False,,0.1,"Cloud Computing, SQL, Python",Not Specified,100097,-0.45,0.74,False,Low,8,Growing
decf99d7-4b86-4cdc-bc2e-7080a154d692,2024,South Korea,East Asia,Lagos,Future Solutions,Medium,Tech,Operations Manager,Intern,True,"machine learning, deep learning, MLOps",0.45,"Business Analysis, Statistics, Python, SQL, Project Management","machine learning, deep learning, MLOps",118532,17.61,0.33,True,Low,10,Mature
f3fb98e2-ab23-47db-9fdd-e8006c5960d4,2025,United States,North America,Nairobi,Global Solutions,Enterprise,Manufacturing,ML Engineer,Senior,True,"MLOps, LLMs",0.48,"Python, Software Engineering, Business Analysis, Statistics","MLOps, LLMs",123139,6.86,0.14,True,Medium,18,Growing
b19b44fa-a4ef-43f2-8aab-dec955d2006e,2013,United States,North America,Bangalore,Prime Analytics,Large,Healthcare,Software Engineer,Lead,False,,0.12,"Cloud Computing, Research, Software Engineering, Project Management",Not Specified,76873,-0.41,0.64,False,High,12,Emerging
106fee2d-7999-49f2-ab89-007ebc83c44b,2019,Egypt,Africa,Paris,Prime Analytics,Large,Retail,Business Analyst,Intern,False,,0.01,"Statistics, Software Engineering, Data Analysis, Python, Communication",Not Specified,25077,2.03,0.69,False,Low,2,Growing
1bf7c391-c9f3-46a8-aecb-1ac822c14939,2022,Argentina,South America,Berlin,Prime Analytics,Small,Agriculture,Operations Manager,Executive,False,,0.17,"Data Analysis, Python, Software Engineering, Business Analysis",Not Specified,53117,-3.31,0.84,False,Low,2,Growing
f5fcc0cc-ee12-4f73-9c59-9f2110350e1b,2013,Sri Lanka,South Asia,Toronto,Prime Systems,Medium,Retail,Business Analyst,Intern,False,,0.15,"Research, SQL, Software Engineering, Project Management",Not Specified,21375,-2.47,0.65,False,Low,15,Emerging
33387edc-bcd5-4a57-bcba-52e3adc58446,2019,Colombia,South America,New York,Future Technologies,Medium,Manufacturing,Research Scientist,Executive,True,"MLOps, computer vision",0.52,"Statistics, Cloud Computing, Software Engineering, Python, SQL","MLOps, computer vision",68416,8.54,0.11,True,Low,1,Growing
ece98936-9597-47cd-bec8-48b77a788391,2025,Peru,South America,Sydney,Future Systems,Enterprise,Retail,Software Engineer,Lead,True,"LLMs, machine learning, reinforcement learning",0.82,"Project Management, Cloud Computing, Business Analysis","LLMs, machine learning, reinforcement learning",76537,9.03,0.16,True,Medium,1,Growing
70ccf4fb-7900-4691-94c6-ed1f273124b4,2017,Colombia,South America,Dubai,Global Systems,Startup,Manufacturing,Operations Manager,Mid,False,,0.08,"Cloud Computing, Python, Research, Software Engineering",Not Specified,43769,4.73,0.9,False,Medium,11,Growing
fbc8418a-96e2-4e49-a6ee-2d02884db6c3,2012,Peru,South America,Dubai,Prime Technologies,Medium,Healthcare,Product Manager,Lead,False,,0.17,"Statistics, Data Analysis, Research, Cloud Computing, Communication, Business Analysis",Not Specified,33118,-3.91,0.85,False,Low,4,Emerging
d1926405-bb20-4928-9966-b34d1f4ba098,2018,Israel,Middle East,Sydney,NextGen Technologies,Small,Manufacturing,AI Researcher,Junior,False,,0.12,"Research, Project Management, Communication, Software Engineering, Statistics",Not Specified,64715,4.21,0.75,False,Medium,11,Growing
4c2c9143-4f65-4d80-bb7d-0ddd7ff099a3,2010,Sweden,Europe,Paris,Future Technologies,Enterprise,Tech,Research Scientist,Intern,True,"computer vision, machine learning, deep learning",0.5,"Cloud Computing, Software Engineering, Project Management, Python","computer vision, machine learning, deep learning",81888,2.43,0.35,True,Low,11,Emerging
838907ca-4ed2-4f81-be2f-f7d8ee8bfbd5,2012,Poland,Europe,Nairobi,NextGen Technologies,Large,Manufacturing,AI Researcher,Junior,False,,0.04,"Statistics, Python, Cloud Computing, Data Analysis, Business Analysis, Software Engineering",Not Specified,67004,-4.87,0.88,False,Low,2,Emerging
cc426774-14ad-4cff-ac20-79b779a34f30,2018,Malaysia,Southeast Asia,Nairobi,Global Systems,Small,Agriculture,ML Engineer,Lead,False,,0.12,"Software Engineering, Research, Data Analysis, SQL, Statistics",Not Specified,36574,-4.67,0.85,False,Low,7,Growing
61fd4f8f-7563-4e7f-80ca-36510dff5072,2023,Nepal,South Asia,London,Global Systems,Small,Healthcare,Business Analyst,Executive,True,"NLP, deep learning",0.85,"Data Analysis, Project Management, Python, Communication, Research","NLP, deep learning",43690,6.7,0.23,True,Medium,10,Growing
55cfac1b-14df-4bde-8223-127aa0360460,2023,Thailand,Southeast Asia,Bangalore,NextGen Technologies,Large,Tech,Research Scientist,Intern,True,"generative AI, machine learning",0.67,"SQL, Business Analysis, Research, Data Analysis","generative AI, machine learning",53793,7.24,0.11,True,Medium,13,Mature
9a953545-c040-4a4f-9907-1e974d483f7f,2015,Philippines,Southeast Asia,Paris,Global Technologies,Startup,Tech,Operations Manager,Junior,True,"reinforcement learning, computer vision, deep learning, MLOps",0.91,"Data Analysis, Python, Cloud Computing, Project Management, Statistics","reinforcement learning, computer vision, deep learning, MLOps",53565,4.71,0.32,True,Medium,7,Emerging
025c16c4-3ad8-4d1a-ad26-79b5d5082c08,2024,Canada,North America,New York,Future Solutions,Startup,Tech,Product Manager,Intern,True,"deep learning, MLOps",0.6,"Data Analysis, Software Engineering, SQL, Cloud Computing, Python, Statistics","deep learning, MLOps",126430,8.2,0.26,True,Medium,6,Mature
5ad8d566-8c78-40eb-a0f1-731dde1907a3,2021,Peru,South America,Lagos,Prime Technologies,Medium,Manufacturing,Research Scientist,Executive,False,,0.01,"Business Analysis, Statistics, SQL",Not Specified,44999,3.92,0.71,False,Medium,11,Growing
d52b9ad4-b56b-4142-86d8-85a9416918da,2022,Argentina,South America,London,Future Systems,Medium,Retail,Product Manager,Junior,False,,0.17,"Research, Software Engineering, Communication, Business Analysis",Not Specified,47349,-2.27,0.84,False,High,15,Growing
4b8a2a10-75ef-48cb-a9cb-236d58394ae5,2010,United States,North America,Sao Paulo,Prime Analytics,Medium,Agriculture,AI Researcher,Executive,False,,0.07,"Research, SQL, Data Analysis, Communication",Not Specified,68043,0.97,0.84,False,Medium,9,Emerging
e27f665d-5b68-47b5-951d-4592b88015b8,2012,Colombia,South America,Toronto,Future Systems,Enterprise,Retail,Research Scientist,Mid,True,"MLOps, reinforcement learning, deep learning, computer vision",0.76,"Python, Research, Communication, Project Management, Business Analysis","MLOps, reinforcement learning, deep learning, computer vision",46321,-1.76,0.38,True,Low,7,Emerging
9d62f6d5-6d01-4357-9f74-d151b5d9069a,2018,Japan,East Asia,Dubai,NextGen Systems,Enterprise,Tech,AI Researcher,Junior,False,,0.14,"Business Analysis, Project Management, Cloud Computing, Data Analysis",Not Specified,65758,4.76,0.87,False,Low,17,Growing
a00f0a3a-a489-4a57-a6ef-734c51ad8887,2013,Nepal,South Asia,Bangalore,Global Analytics,Large,Retail,Research Scientist,Executive,False,,0.13,"Business Analysis, Python, SQL",Not Specified,18649,-0.13,0.85,False,Low,11,Emerging
e658f1b5-360d-42ca-ace8-6130708191fb,2022,Singapore,Southeast Asia,Toronto,Global Analytics,Small,Tech,Operations Manager,Mid,True,"NLP, reinforcement learning",0.9,"Statistics, Python, Research, Business Analysis, Communication, Software Engineering","NLP, reinforcement learning",58567,14.1,0.12,True,Low,3,Mature
ef08fd58-0dd5-4f57-bb46-e75410ae2f28,2010,Indonesia,Southeast Asia,Seoul,NextGen Technologies,Enterprise,Tech,Research Scientist,Junior,True,MLOps,0.71,"Python, SQL, Research, Project Management, Software Engineering",MLOps,41824,3.82,0.23,True,High,0,Emerging
1c60a659-37a7-4700-8385-eb3f4991f2ea,2020,Morocco,Africa,Paris,Prime Systems,Small,Manufacturing,Business Analyst,Executive,False,,0.14,"SQL, Research, Statistics, Cloud Computing",Not Specified,24311,-0.72,0.85,False,Low,18,Growing
79504203-5d14-41ef-b6c7-404938934181,2010,Nigeria,Africa,Dubai,Prime Analytics,Medium,Manufacturing,Software Engineer,Senior,False,,0.03,"SQL, Communication, Statistics, Project Management, Python, Software Engineering",Not Specified,18441,-0.87,0.86,False,Low,0,Emerging
41222580-b2cc-48b0-9366-ed680768bf80,2015,Argentina,South America,Singapore,Global Analytics,Enterprise,Manufacturing,Operations Manager,Executive,False,,0.09,"Python, SQL, Data Analysis",Not Specified,36844,-4.17,0.6,False,Low,8,Emerging
bd6ce53d-8321-40f8-9914-52169809bd92,2017,Nepal,South Asia,Singapore,NextGen Solutions,Large,Agriculture,Business Analyst,Senior,False,,0.12,"Communication, Business Analysis, Research",Not Specified,27241,-2.74,0.8,False,Low,6,Growing
4077553f-5a6f-43da-874b-ef70df6031bb,2021,Argentina,South America,Dubai,Future Solutions,Small,Retail,Operations Manager,Mid,False,,0.14,"SQL, Statistics, Business Analysis",Not Specified,44386,2.82,0.85,False,Medium,16,Growing
515e9d37-ba7e-428d-b6b4-dd5999852921,2021,Argentina,South America,Tokyo,NextGen Systems,Enterprise,Manufacturing,Product Manager,Senior,True,"reinforcement learning, NLP, MLOps, computer vision",0.84,"Project Management, Business Analysis, Data Analysis","reinforcement learning, NLP, MLOps, computer vision",73319,9.06,0.17,True,Low,7,Growing
c298c351-196d-4d62-a244-a95f047d735e,2025,Singapore,Southeast Asia,London,Future Technologies,Enterprise,Tech,Operations Manager,Mid,True,generative AI,0.91,"Software Engineering, Project Management, Business Analysis",generative AI,69832,11.37,0.31,True,Low,7,Mature
85b09ada-cc6c-42f8-8481-4019ad488c95,2019,United Kingdom,Europe,Paris,Global Analytics,Large,Tech,Research Scientist,Lead,False,,0.15,"SQL, Communication, Project Management",Not Specified,83963,-3.06,0.65,False,Low,15,Growing
dcc50192-b8aa-4add-b113-b4560e29510b,2014,Kenya,Africa,Seoul,Future Systems,Medium,Agriculture,Product Manager,Mid,False,,0.1,"SQL, Data Analysis, Python, Project Management, Software Engineering",Not Specified,19640,-4.08,0.73,False,Low,12,Emerging
71e52321-4102-4c5e-85f2-f2fbbcc09a30,2016,Thailand,Southeast Asia,Dubai,Future Technologies,Startup,Tech,Business Analyst,Intern,False,,0.03,"SQL, Business Analysis, Data Analysis, Research, Statistics, Project Management",Not Specified,32236,1.59,0.75,False,Medium,13,Emerging
12720b0f-3a9f-4098-8705-4127ab73cf21,2019,Qatar,Middle East,Nairobi,Global Technologies,Large,Agriculture,Research Scientist,Executive,True,"computer vision, NLP, machine learning",0.53,"Data Analysis, Cloud Computing, Statistics, Python, SQL, Communication","computer vision, NLP, machine learning",94455,10.21,0.22,True,Medium,0,Growing
07c932b1-61bc-43e8-9a5f-7f4772dc541a,2018,United States,North America,Seoul,Future Systems,Startup,Agriculture,AI Researcher,Executive,False,,0.01,"Project Management, Data Analysis, Business Analysis, SQL, Software Engineering, Communication",Not Specified,96800,1.27,0.86,False,Medium,0,Growing
0b01ba2a-0601-46d0-beb5-374b7bbbd66e,2016,Bangladesh,South Asia,Lagos,NextGen Solutions,Small,Healthcare,Data Scientist,Senior,False,,0.0,"Software Engineering, Statistics, Cloud Computing, Research",Not Specified,21181,0.6,0.87,False,Medium,16,Emerging
e74588fa-7dd3-4dbf-a97b-df6c05bd9de0,2011,Philippines,Southeast Asia,Bangalore,Global Systems,Small,Healthcare,Systems Engineer,Senior,False,,0.09,"SQL, Statistics, Business Analysis, Project Management, Cloud Computing",Not Specified,33610,-4.57,0.7,False,Medium,4,Emerging
2f3f504d-acd5-4597-bf37-9c34f040db9f,2025,UAE,Middle East,Tokyo,NextGen Systems,Startup,Manufacturing,Business Analyst,Lead,True,"machine learning, computer vision, NLP",0.67,"Communication, Business Analysis, Cloud Computing","machine learning, computer vision, NLP",98905,8.98,0.21,True,Low,8,Growing
fe3bf5d6-bba0-4eeb-8752-68c6b0aea8fe,2022,Sweden,Europe,New York,Prime Solutions,Medium,Healthcare,Policy Analyst,Senior,True,"deep learning, computer vision, LLMs",0.94,"Cloud Computing, Business Analysis, Data Analysis","deep learning, computer vision, LLMs",99333,8.93,0.3,True,High,3,Growing
d7b5712f-81dc-4fcb-a061-9880f97e4109,2017,UAE,Middle East,Lagos,NextGen Solutions,Medium,Tech,Product Manager,Executive,True,MLOps,0.9,"SQL, Cloud Computing, Data Analysis, Project Management, Python, Research",MLOps,75566,2.32,0.33,True,Low,2,Growing
4dcdbc0c-21d4-4ca1-8909-caf9dc430301,2012,Argentina,South America,Berlin,Future Systems,Medium,Healthcare,ML Engineer,Senior,False,,0.12,"Business Analysis, Data Analysis, Python, Project Management, Cloud Computing, Research",Not Specified,35263,4.5,0.66,False,Medium,13,Emerging
9884093c-f6f8-4846-8d30-c3a8fa3be3bd,2010,Mexico,North America,Sao Paulo,NextGen Systems,Enterprise,Healthcare,Software Engineer,Mid,False,,0.16,"Data Analysis, Business Analysis, SQL",Not Specified,60941,3.34,0.81,False,Medium,11,Emerging
ad7fb921-c4f6-4621-ba87-8e79a9b1f7ec,2022,Pakistan,South Asia,Seoul,NextGen Analytics,Medium,Tech,ML Engineer,Lead,True,generative AI,0.86,"SQL, Data Analysis, Research",generative AI,40749,10.0,0.4,True,Low,2,Mature
e369fcf2-9420-47b9-bc0c-dbbc841afebc,2016,Israel,Middle East,New York,Prime Technologies,Enterprise,Healthcare,Research Scientist,Executive,False,,0.14,"Communication, Statistics, Business Analysis, Python",Not Specified,66064,-4.12,0.63,False,Low,12,Emerging
48c2b29c-364c-41bd-b4b4-9ed13cf56024,2013,Chile,South America,Nairobi,NextGen Systems,Startup,Tech,Research Scientist,Senior,False,,0.05,"Python, Communication, Software Engineering, Project Management, Statistics, Data Analysis",Not Specified,39692,0.72,0.64,False,Medium,2,Emerging
d3b4245c-890e-483c-af02-c78ae5ffcb3b,2020,Mexico,North America,Lagos,Future Systems,Medium,Tech,Data Scientist,Junior,True,"NLP, computer vision",0.86,"Statistics, Project Management, Python","NLP, computer vision",140372,14.93,0.14,True,High,14,Growing
45acf5e3-73d2-4967-981f-ed438d3a6964,2017,United States,North America,Paris,Prime Systems,Small,Tech,Systems Engineer,Mid,False,,0.1,"Python, Research, Communication",Not Specified,84202,1.65,0.82,False,High,2,Growing
ec650786-3f4c-4a71-8271-c1aca8699d55,2024,Australia,Oceania,Bangalore,Global Systems,Medium,Healthcare,Operations Manager,Senior,True,"computer vision, machine learning",0.43,"Statistics, Communication, Project Management","computer vision, machine learning",141135,6.92,0.3,True,Medium,15,Growing
63b30061-cdd0-4ac1-99c6-a1f435a216d5,2025,Nigeria,Africa,Dubai,NextGen Analytics,Small,Manufacturing,Research Scientist,Junior,False,,0.02,"Python, Software Engineering, Communication, Project Management, SQL, Cloud Computing",Not Specified,23220,2.66,0.84,False,High,11,Growing
